word,level
教室,第1*級
方便,第1*級
旁邊,第1*級
早飯,第1*級
星期,第1*級
晚飯,第1*級
晚餐,第1*級
有時,第1*級
有點,第1*級
杯子,第1*級
桌子,第1*級
椅子,第1*級
水果,第1*級
漂亮,第1*級
火車,第1*級
然後,第1*級
牛奶,第1*級
生日,第1*級
生病,第1*級
看到,第1*級
看病,第1*級
看見,第1*級
真的,第1*級
眼睛,第1*級
空氣,第1*級
筷子,第1*級
考試,第1*級
耳朵,第1*級
聽見,第1*級
自己,第1*級
舒服,第1*級
衣服,第1*級
裏面,第1*級
裡面,第1*級
覺得,第1*級
說話,第1*級
走路,第1*級
起來,第1*級
起床,第1*級
跳舞,第1*級
身體,第1*級
週末,第1*級
運動,第1*級
還是,第1*級
鐘頭,第1*級
門口,第1*級
開車,第1*級
附近,第1*級
電影,第1*級
電腦,第1*級
電視,第1*級
非常,第1*級
鞋子,第1*級
飛機,第1*級
餐廳,第1*級
馬上,第1*級
麵包,第1*級
鼻子,第1*級
一下,第2級
一半,第2級
一直,第2級
不過,第2級
世界,第2級
中間,第2級
乾淨,第2級
事情,第2級
以為,第2級
但是,第2級
作業,第2級
健康,第2級
全部,第2級
公司,第2級
其他,第2級
其它,第2級
冬天,第2級
別人,第2級
剛剛,第2級
努力,第2級
參加,第2級
可愛,第2級
回到,第2級
夏天,第2級
大人,第2級
奇怪,第2級
好像,第2級
如果,第2級
學習,第2級
客人,第2級
家庭,第2級
小心,第2級
屋子,第2級
已經,第2級
市場,第2級
希望,第2級
幫助,第2級
幫忙,第2級
平常,第2級
年輕,第2級
後來,第2級
想法,第2級
成績,第2級
或是,第2級
所有,第2級
找到,第2級
故事,第2級
文化,第2級
方法,第2級
旅行,第2級
春天,第2級
最後,第2級
最近,第2級
有的,第2級
本來,第2級
樣子,第2級
機會,第2級
歡迎,第2級
比賽,第2級
比較,第2級
決定,第2級
汽車,第2級
注意,第2級
活動,第2級
清楚,第2級
準備,第2級
照片,第2級
特別,第2級
當然,第2級
病人,第2級
發現,第2級
相信,第2級
相片,第2級
第一,第2級
簡單,第2級
經過,第2級
經驗,第2級
網路,第2級
緊張,第2級
練習,第2級
總是,第2級
習慣,第2級
老人,第2級
老板,第2級
老闆,第2級
聊天,第2級
聲音,第2級
聽到,第2級
聽說,第2級
能力,第2級
計劃,第2級
計畫,第2級
記得,第2級
認為,第2級
認識,第2級
語言,第2級
辛苦,第2級
辦法,第2級
這麼,第2級
進步,第2級
那麼,第2級
部份,第2級
部分,第2級
醫院,第2級
銀行,第2級
開始,第2級
雖然,第2級
離開,第2級
需要,第2級
音樂,第2級
顏色,第2級
願意,第2級
高中,第2級
高興,第2級
一塊,第2*級
一會,第2*級
上學,第2*級
上班,第2*級
上網,第2*級
下班,第2*級
下雪,第2*級
伯伯,第2*級
冰塊,第2*級
冰箱,第2*級
冷氣,第2*級
刀子,第2*級
別的,第2*級
加油,第2*級
北部,第2*級
叉子,第2*級
叔叔,第2*級
可樂,第2*級
司機,第2*級
唸書,第2*級
啤酒,第2*級
地圖,第2*級
地址,第2*級
報紙,第2*級
外套,第2*級
夜市,第2*級
大樓,第2*級
大衣,第2*級
大門,第2*級
女生,第2*級
奶奶,第2*級
奶茶,第2*級
字典,第2*級
客廳,第2*級
客氣,第2*級
室友,第2*級
宿舍,第2*級
對面,第2*級
小學,第2*級
巴士,第2*級
帽子,第2*級
年級,第2*級
從前,第2*級
德文,第2*級
念書,第2*級
慢跑,第2*級
房東,第2*級
房租,第2*級
手表,第2*級
手錶,第2*級
打算,第2*級
搬家,第2*級
新年,第2*級
旅館,第2*級
日文,第2*級
日語,第2*級
書包,第2*級
書店,第2*級
書房,第2*級
有名,第2*級
有用,第2*級
有空,第2*級
有錢,第2*級
本子,第2*級
果汁,第2*級
棒球,第2*級
樓上,第2*級
樓下,第2*級
樓梯,第2*級
機場,第2*級
比方,第2*級
汽水,第2*級
法文,第2*級
洗澡,第2*級
游泳,第2*級
湯匙,第2*級
漢堡,第2*級
火腿,第2*級
照相,第2*級
熱狗,第2*級
爺爺,第2*級
瓶子,第2*級
甜點,第2*級
生氣,第2*級
用功,第2*級
男生,第2*級
白天,第2*級
皮包,第2*級
盒子,第2*級
盤子,第2*級
眼鏡,第2*級
禮拜,第2*級
秋天,第2*級
窗子,第2*級
窗戶,第2*級
籃球,第2*級
紅茶,第2*級
網球,第2*級
網站,第2*級
罐子,第2*級
聰明,第2*級
肚子,第2*級
背包,第2*級
英語,第2*級
茶館,第2*級
菜單,第2*級
蘋果,第2*級
號碼,第2*級
袋子,第2*級
裙子,第2*級
褲子,第2*級
西瓜,第2*級
要是,第2*級
見面,第2*級
課本,第2*級
護士,第2*級
超商,第2*級
超市,第2*級
足球,第2*級
跑步,第2*級
週一,第2*級
週日,第2*級
過年,第2*級
郵局,第2*級
郵票,第2*級
野餐,第2*級
錢包,第2*級
門票,第2*級
開學,第2*級
阿姨,第2*級
難過,第2*級
電梯,第2*級
青菜,第2*級
頭髮,第2*級
風景,第2*級
飯店,第2*級
飯廳,第2*級
餃子,第2*級
饅頭,第2*級
香蕉,第2*級
馬路,第2*級
麻煩,第2*級
點心,第2*級
上床,第3級
不但,第3級
不必,第3級
不用,第3級
中心,第3級
交通,第3級
位子,第3級
作法,第3級
例子,第3級
便當,第3級
信箱,第3級
做法,第3級
傳統,第3級
兄弟,第3級
入口,第3級
出口,第3級
出國,第3級
到處,第3級
刷卡,第3級
剛才,第3級
加上,第3級
危險,第3級
口袋,第3級
另外,第3級
只好,第3級
只要,第3級
可怕,第3級
台語,第3級
同意,第3級
回信,第3級
地鐵,第3級
垃圾,第3級
城市,第3級
報告,第3級
壞處,第3級
大概,第3級
太陽,第3級
好處,第3級
季節,第3級
學期,第3級
安全,第3級
客滿,第3級
寒假,第3級
年紀,第3級
底下,第3級
店員,第3級
廁所,第3級
廚房,第3級
影響,第3級
必須,第3級
忘記,第3級
或者,第3級
手套,第3級
打工,第3級
打折,第3級
拍照,第3級
捷運,第3級
排隊,第3級
放假,第3級
教育,第3級
文法,第3級
新聞,第3級
新鮮,第3級
春節,第3級
暑假,第3級
最好,第3級
有趣,第3級
服務,第3級
木瓜,第3級
校園,第3級
橘子,第3級
機車,第3級
歷史,第3級
母親,第3級
毛巾,第3級
毛衣,第3級
沙拉,第3級
沙發,第3級
泡麵,第3級
洋蔥,第3級
流汗,第3級
流行,第3級
浴室,第3級
海鮮,第3級
消息,第3級
涼快,第3級
溫泉,第3級
漢字,第3級
無聊,第3級
照顧,第3級
爬山,第3級
父母,第3級
父親,第3級
牙刷,第3級
牙膏,第3級
牛排,第3級
環境,第3級
生意,第3級
生活,第3級
畢業,第3級
番茄,第3級
發生,第3級
皮鞋,第3級
直接,第3級
相當,第3級
研究,第3級
禮物,第3級
立刻,第3級
簡訊,第3級
簽證,第3級
糖果,第3級
結婚,第3級
而且,第3級
耳機,第3級
肥皂,第3級
臺語,第3級
興趣,第3級
芒果,第3級
草莓,第3級
華人,第3級
華語,第3級
葡萄,第3級
行李,第3級
襪子,第3級
訂位,第3級
認真,第3級
請客,第3級
讀書,第3級
豆漿,第3級
豆腐,第3級
趕快,第3級
輕鬆,第3級
這樣,第3級
逛街,第3級
速食,第3級
遊戲,第3級
適合,第3級
遲到,第3級
還好,第3級
那樣,第3級
郵件,第3級
鄰居,第3級
鑰匙,第3級
長大,第3級
開心,第3級
關係,第3級
關心,第3級
雨衣,第3級
零錢,第3級
頭痛,第3級
颱風,第3級
食物,第3級
飲料,第3級
餅乾,第3級
鬧鐘,第3級
鳳梨,第3級
黑板,第3級
一切,第3*級
一般,第3*級
上衣,第3*級
不停,第3*級
不只,第3*級
不管,第3*級
中學,第3*級
中式,第3*級
主人,第3*級
也許,第3*級
了解,第3*級
以上,第3*級
以下,第3*級
伯母,第3*級
伯父,第3*級
低頭,第3*級
住址,第3*級
作文,第3*級
例如,第3*級
保護,第3*級
信封,第3*級
假日,第3*級
做到,第3*級
傢俱,第3*級
公路,第3*級
其中,第3*級
其實,第3*級
出生,第3*級
利用,第3*級
剛好,第3*級
加班,第3*級
包括,第3*級
半夜,第3*級
原來,第3*級
原因,第3*級
參觀,第3*級
叫做,第3*級
可惜,第3*級
合作,第3*級
合適,第3*級
同時,第3*級
同樣,第3*級
同班,第3*級
咳嗽,第3*級
嚴重,第3*級
困難,第3*級
國小,第3*級
地點,第3*級
外公,第3*級
外婆,第3*級
多麼,第3*級
夜晚,第3*級
大陸,第3*級
套餐,第3*級
姑姑,第3*級
姑媽,第3*級
孫女,第3*級
孫子,第3*級
完全,第3*級
害怕,第3*級
家具,第3*級
小費,第3*級
尤其,第3*級
工人,第3*級
左右,第3*級
市區,第3*級
帶來,第3*級
座位,第3*級
建議,第3*級
得到,第3*級
從來,第3*級
心情,第3*級
情形,第3*級
意見,第3*級
感覺,第3*級
成功,第3*級
房屋,第3*級
拖鞋,第3*級
拼音,第3*級
接着,第3*級
擔心,第3*級
放心,第3*級
教授,第3*級
教書,第3*級
散步,第3*級
方向,第3*級
方面,第3*級
日子,第3*級
日記,第3*級
早點,第3*級
星星,第3*級
春假,第3*級
時差,第3*級
時鐘,第3*級
晴天,第3*級
書架,第3*級
書桌,第3*級
書法,第3*級
月亮,第3*級
月台,第3*級
東方,第3*級
枕頭,第3*級
標準,第3*級
櫃子,第3*級
正好,第3*級
正常,第3*級
正式,第3*級
母語,第3*級
汙染,第3*級
污染,第3*級
法律,第3*級
派對,第3*級
熱鬧,第3*級
班次,第3*級
現代,第3*級
環保,第3*級
留下,第3*級
畫家,第3*級
當中,第3*級
當時,第3*級
發燒,第3*級
目的,第3*級
看法,第3*級
睡衣,第3*級
瞭解,第3*級
社會,第3*級
禮貌,第3*級
程度,第3*級
等到,第3*級
等等,第3*級
答案,第3*級
箱子,第3*級
節日,第3*級
籃子,第3*級
精神,第3*級
約會,第3*級
結束,第3*級
結果,第3*級
經常,第3*級
美麗,第3*級
臉色,第3*級
臥室,第3*級
臥房,第3*級
自然,第3*級
自由,第3*級
藥局,第3*級
藥房,第3*級
蚊子,第3*級
衣架,第3*級
要求,第3*級
討論,第3*級
許多,第3*級
豆子,第3*級
身邊,第3*級
身高,第3*級
速度,第3*級
選擇,第3*級
鄉下,第3*級
金色,第3*級
開會,第3*級
院子,第3*級
除了,第3*級
除夕,第3*級
陰天,第3*級
雜誌,第3*級
題目,第3*級
餐桌,第3*級
香味,第3*級
高級,第3*級
鼻水,第3*級
一同,第4級
一邊,第4級
不如,第4級
不斷,第4級
不行,第4級
不論,第4級
世紀,第4級
並且,第4級
主任,第4級
主要,第4級
主角,第4級
主題,第4級
之中,第4級
之前,第4級
之後,第4級
之間,第4級
事實,第4級
互相,第4級
亞洲,第4級
交換,第4級
享受,第4級
人口,第4級
人才,第4級
人數,第4級
仍然,第4級
休閒,第4級
作夢,第4級
作家,第4級
作者,第4級
使用,第4級
來自,第4級
便利,第4級
信心,第4級
修理,第4級
個人,第4級
個性,第4級
值得,第4級
假期,第4級
偉大,第4級
做出,第4級
停止,第4級
價格,第4級
價錢,第4級
充電,第4級
免費,第4級
兒童,第4級
內容,第4級
全家,第4級
全身,第4級
公共,第4級
公分,第4級
公寓,第4級
公尺,第4級
公平,第4級
公斤,第4級
公里,第4級
共同,第4級
典禮,第4級
出現,第4級
出發,第4級
出租,第4級
分享,第4級
分數,第4級
分開,第4級
到期,第4級
制度,第4級
剩下,第4級
剪刀,第4級
功能,第4級
加入,第4級
加熱,第4級
勇敢,第4級
動作,第4級
動物,第4級
動詞,第4級
化妝,第4級
十分,第4級
半天,第4級
博士,第4級
卡通,第4級
厲害,第4級
反對,第4級
反應,第4級
受傷,第4級
受到,第4級
口味,第4級
口罩,第4級
口音,第4級
只是,第4級
台幣,第4級
同事,第4級
名片,第4級
吵架,第4級
吸引,第4級
和平,第4級
品質,第4級
哎呀,第4級
哎喲,第4級
員工,第4級
商量,第4級
問好,第4級
喉嚨,第4級
喜愛,第4級
嚴格,第4級
回收,第4級
國中,第4級
國內,第4級
國外,第4級
國際,第4級
團體,第4級
土地,第4級
地區,第4級
地攤,第4級
地球,第4級
地震,第4級
報名,第4級
塑膠,第4級
塞車,第4級
增加,第4級
壓力,第4級
外語,第4級
多半,第4級
多數,第4級
夢想,第4級
大小,第4級
大廳,第4級
夫妻,第4級
失敗,第4級
女性,第4級
奶油,第4級
好奇,第4級
婚禮,第4級
婦女,第4級
媒體,第4級
子女,第4級
學費,第4級
安排,第4級
安靜,第4級
宗教,第4級
宵夜,第4級
家事,第4級
家鄉,第4級
家長,第4級
密碼,第4級
將來,第4級
專家,第4級
專心,第4級
專業,第4級
對方,第4級
對話,第4級
對象,第4級
導演,第4級
小偷,第4級
小說,第4級
少數,第4級
屋頂,第4級
展覽,第4級
工具,第4級
工廠,第4級
差點,第4級
巷口,第4級
巷子,第4級
常見,第4級
平均,第4級
平安,第4級
平日,第4級
平等,第4級
年齡,第4級
幸運,第4級
幾乎,第4級
廣告,第4級
影印,第4級
影片,第4級
律師,第4級
必要,第4級
必需,第4級
快速,第4級
忽然,第4級
恐怕,第4級
恐怖,第4級
恢復,第4級
恭喜,第4級
悶熱,第4級
情況,第4級
想像,第4級
想念,第4級
想起,第4級
意外,第4級
愛好,第4級
愛心,第4級
愛情,第4級
感到,第4級
感動,第4級
感情,第4級
感謝,第4級
態度,第4級
慢用,第4級
慶祝,第4級
懂得,第4級
成熟,第4級
成長,第4級
或許,第4級
戰爭,第4級
打掃,第4級
找錢,第4級
技術,第4級
抱怨,第4級
抱歉,第4級
抽煙,第4級
抽菸,第4級
拒絕,第4級
拜拜,第4級
拿出,第4級
指頭,第4級
按照,第4級
掃地,第4級
接受,第4級
推薦,第4級
提到,第4級
提醒,第4級
收入,第4級
改天,第4級
改變,第4級
放下,第4級
放棄,第4級
政府,第4級
政治,第4級
故意,第4級
教堂,第4級
教學,第4級
教師,第4級
整天,第4級
整理,第4級
數字,第4級
數量,第4級
文字,第4級
文章,第4級
新娘,第4級
新郎,第4級
日圓,第4級
日期,第4級
明白,第4級
時常,第4級
普通,第4級
普遍,第4級
暖氣,第4級
曾經,第4級
會話,第4級
會議,第4級
月餅,第4級
有關,第4級
未來,第4級
材料,第4級
校長,第4級
條件,第4級
森林,第4級
樹木,第4級
機器,第4級
檢查,第4級
櫃台,第4級
櫃檯,第4級
櫃臺,第4級
權利,第4級
歌手,第4級
歐元,第4級
歐洲,第4級
正確,第4級
比如,第4級
毛筆,第4級
民主,第4級
氣候,第4級
氣溫,第4級
水準,第4級
永遠,第4級
活潑,第4級
流利,第4級
浪費,第4級
海外,第4級
海洋,第4級
消夜,第4級
減少,第4級
準時,第4級
溜冰,第4級
溝通,第4級
溫度,第4級
溫暖,第4級
溼度,第4級
滑雪,第4級
滿意,第4級
滿足,第4級
演員,第4級
演講,第4級
漢語,第4級
潮溼,第4級
潮濕,第4級
激烈,第4級
濕度,第4級
無論,第4級
煙火,第4級
煩惱,第4級
煮飯,第4級
熱心,第4級
熱情,第4級
熱門,第4級
牌子,第4級
牙齒,第4級
特色,第4級
猴子,第4級
獨立,第4級
玉米,第4級
玩具,第4級
玻璃,第4級
